bug_id,data_abertura,data_fechamento,severidade,status,sistema,sprint,responsavel,tempo_correcao,prioridade,prioridade_num,ambiente,tipo_bug,reincidente
4562,2026-02-24,2026-02-26,Alta,Aberto,Mobile App,Sprint 1,Ana,56,Baixa,1,Produção,Frontend,Sim
4563,2025-05-26,2025-05-28,Média,Fechado,API Clientes,Sprint 3,Rafael,50,Média,2,Produção,API,Não
4564,2024-08-13,2024-08-14,Alta,Aberto,Dashboard,Sprint 1,Marcos,47,Média,2,Homologação,Backend,Não
4565,2026-03-14,2026-03-14,Alta,Aberto,Login,Sprint 11,Carlos,20,Baixa,1,Homologação,API,Não
4566,2025-10-30,2025-10-30,Crítica,Fechado,Mobile App,Sprint 1,Juliana,11,Baixa,1,Produção,Frontend,Não
4567,2025-02-22,2025-02-26,Alta,Fechado,Relatórios,Sprint 1,Juliana,115,Baixa,1,Produção,Backend,Não
4568,2024-08-18,2024-08-21,Alta,Aberto,Relatórios,Sprint 11,Marcos,79,Alta,3,Produção,API,Não
4569,2025-08-13,2025-08-17,Alta,Fechado,Login,Sprint 1,João,115,Baixa,1,Homologação,API,Não
4570,2024-06-17,2024-06-19,Alta,Fechado,API Clientes,Sprint 4,Rafael,70,Alta,3,Produção,Frontend,Não
4571,2025-03-31,2025-04-01,Média,Fechado,Pagamento,Sprint 4,Rafael,45,Baixa,1,Produção,Backend,Não
4572,2026-01-02,2026-01-06,Baixa,Fechado,Login,Sprint 2,Juliana,96,Média,2,Produção,API,Não
4573,2025-05-24,2025-05-28,Alta,Aberto,Pagamento,Sprint 4,Juliana,97,Baixa,1,Produção,Backend,Sim
4574,2024-08-21,2024-08-25,Crítica,Fechado,Login,Sprint 5,Marcos,108,Média,2,Homologação,Frontend,Sim
4575,2025-08-03,2025-08-06,Baixa,Fechado,Login,Sprint 5,João,85,Baixa,1,Homologação,Backend,Não
4576,2026-04-26,2026-04-29,Média,Aberto,Dashboard,Sprint 10,Ana,95,Baixa,1,Produção,Frontend,Sim
4577,2025-12-11,2025-12-13,Baixa,Fechado,Mobile App,Sprint 3,Carlos,65,Alta,3,Homologação,Frontend,Sim
4578,2025-05-29,2025-06-02,Crítica,Aberto,Login,Sprint 3,João,109,Média,2,Homologação,Frontend,Não
4579,2025-10-22,2025-10-22,Baixa,Fechado,Mobile App,Sprint 4,Juliana,6,Média,2,Produção,Backend,Sim
4580,2024-05-24,2024-05-25,Alta,Aberto,Login,Sprint 4,Rafael,30,Alta,3,Produção,Backend,Sim
4581,2025-12-17,2025-12-20,Crítica,Fechado,Relatórios,Sprint 7,Rafael,95,Baixa,1,Produção,Frontend,Sim
4582,2026-03-24,2026-03-26,Alta,Aberto,Mobile App,Sprint 4,João,65,Média,2,Homologação,Backend,Não
4583,2024-07-08,2024-07-09,Alta,Aberto,Mobile App,Sprint 9,Rafael,27,Alta,3,Homologação,API,Sim
4584,2024-11-30,2024-12-01,Baixa,Fechado,Mobile App,Sprint 5,Rafael,25,Baixa,1,Produção,Backend,Não
4585,2024-09-14,2024-09-17,Média,Aberto,Relatórios,Sprint 6,Rafael,84,Baixa,1,Produção,Backend,Sim
4586,2026-03-14,2026-03-18,Crítica,Aberto,Dashboard,Sprint 10,Carlos,97,Média,2,Homologação,Frontend,Sim
4587,2024-10-05,2024-10-09,Crítica,Fechado,Pagamento,Sprint 2,Carlos,117,Baixa,1,Produção,Backend,Não
4588,2025-11-16,2025-11-17,Crítica,Aberto,Relatórios,Sprint 2,Juliana,37,Média,2,Produção,Backend,Sim
4589,2024-10-27,2024-10-29,Baixa,Aberto,Pagamento,Sprint 12,Fernanda,63,Média,2,Homologação,Backend,Não
4590,2024-07-21,2024-07-25,Crítica,Fechado,Mobile App,Sprint 8,Rafael,118,Alta,3,Produção,Backend,Não
4591,2024-12-19,2024-12-23,Crítica,Fechado,API Clientes,Sprint 1,João,100,Média,2,Produção,Frontend,Não
4592,2024-07-26,2024-07-28,Baixa,Fechado,API Clientes,Sprint 5,Carlos,49,Alta,3,Produção,Frontend,Sim
4593,2024-10-06,2024-10-08,Média,Fechado,Relatórios,Sprint 10,Ana,70,Baixa,1,Produção,Backend,Sim
4594,2025-10-26,2025-10-30,Alta,Aberto,Dashboard,Sprint 4,Marcos,102,Alta,3,Produção,Backend,Sim
4595,2024-11-01,2024-11-03,Média,Fechado,Relatórios,Sprint 12,Fernanda,52,Baixa,1,Homologação,Backend,Não
4596,2025-12-07,2025-12-07,Crítica,Fechado,Relatórios,Sprint 5,Marcos,17,Alta,3,Produção,Frontend,Sim
4597,2025-10-20,2025-10-22,Crítica,Fechado,Relatórios,Sprint 2,João,55,Baixa,1,Homologação,Frontend,Não
4598,2024-10-30,2024-11-03,Baixa,Aberto,Dashboard,Sprint 4,João,107,Alta,3,Homologação,Backend,Sim
4599,2025-05-09,2025-05-12,Média,Aberto,Login,Sprint 4,Marcos,79,Alta,3,Homologação,Frontend,Não
4600,2024-08-24,2024-08-24,Crítica,Aberto,Relatórios,Sprint 11,Marcos,18,Alta,3,Homologação,Frontend,Sim
4601,2024-08-23,2024-08-26,Crítica,Aberto,Dashboard,Sprint 12,Rafael,77,Alta,3,Produção,Frontend,Sim
4602,2026-04-01,2026-04-02,Crítica,Fechado,API Clientes,Sprint 6,Fernanda,33,Alta,3,Homologação,Frontend,Não
4603,2026-04-12,2026-04-16,Baixa,Fechado,Relatórios,Sprint 10,Carlos,110,Média,2,Homologação,Backend,Sim
4604,2025-11-03,2025-11-06,Alta,Fechado,Dashboard,Sprint 10,João,78,Média,2,Homologação,Frontend,Não
4605,2025-04-02,2025-04-02,Média,Fechado,Login,Sprint 6,João,13,Baixa,1,Produção,Backend,Sim
4606,2025-12-19,2025-12-23,Baixa,Fechado,Login,Sprint 12,Juliana,119,Baixa,1,Homologação,Backend,Não
4607,2024-11-12,2024-11-15,Alta,Aberto,Login,Sprint 8,Rafael,80,Alta,3,Produção,Frontend,Não
4608,2025-09-19,2025-09-22,Baixa,Fechado,Relatórios,Sprint 10,Carlos,85,Média,2,Homologação,Backend,Não
4609,2024-09-02,2024-09-03,Crítica,Aberto,Dashboard,Sprint 2,Carlos,24,Baixa,1,Produção,Backend,Não
4610,2026-04-30,2026-05-02,Crítica,Fechado,Login,Sprint 3,João,57,Alta,3,Homologação,Backend,Sim
4611,2025-09-10,2025-09-12,Média,Aberto,Pagamento,Sprint 8,Rafael,71,Baixa,1,Homologação,API,Sim
4612,2024-11-13,2024-11-14,Baixa,Fechado,Login,Sprint 11,Marcos,34,Alta,3,Homologação,Frontend,Não
4613,2025-05-05,2025-05-08,Alta,Fechado,Pagamento,Sprint 8,Juliana,87,Alta,3,Produção,Frontend,Não
4614,2025-09-23,2025-09-24,Crítica,Aberto,Login,Sprint 9,Fernanda,28,Média,2,Homologação,API,Não
4615,2026-03-17,2026-03-19,Crítica,Aberto,API Clientes,Sprint 10,Rafael,64,Baixa,1,Homologação,Backend,Sim
4616,2025-04-21,2025-04-22,Alta,Aberto,Login,Sprint 1,Juliana,35,Alta,3,Homologação,Frontend,Não
4617,2024-10-03,2024-10-05,Baixa,Aberto,Pagamento,Sprint 2,Carlos,48,Média,2,Homologação,Backend,Sim
4618,2025-09-28,2025-09-30,Crítica,Aberto,Relatórios,Sprint 7,Marcos,57,Alta,3,Produção,Frontend,Não
4619,2024-10-09,2024-10-13,Média,Fechado,Pagamento,Sprint 12,Fernanda,96,Média,2,Homologação,API,Não
4620,2025-07-24,2025-07-27,Média,Fechado,Login,Sprint 11,Marcos,74,Alta,3,Homologação,API,Sim
4621,2025-08-14,2025-08-18,Crítica,Fechado,Dashboard,Sprint 8,Juliana,104,Média,2,Homologação,API,Não
4622,2026-01-23,2026-01-27,Média,Fechado,Login,Sprint 1,Rafael,108,Alta,3,Homologação,Frontend,Sim
4623,2026-05-02,2026-05-03,Baixa,Fechado,Mobile App,Sprint 8,João,46,Alta,3,Produção,API,Não
4624,2024-07-18,2024-07-19,Crítica,Aberto,Mobile App,Sprint 2,João,25,Alta,3,Homologação,Frontend,Sim
4625,2025-06-26,2025-06-27,Média,Fechado,API Clientes,Sprint 1,Carlos,33,Baixa,1,Homologação,Frontend,Sim
4626,2025-01-13,2025-01-17,Crítica,Fechado,API Clientes,Sprint 8,Fernanda,116,Baixa,1,Produção,Backend,Sim
4627,2025-01-20,2025-01-22,Média,Fechado,Relatórios,Sprint 12,Juliana,57,Baixa,1,Homologação,Frontend,Não
4628,2024-08-16,2024-08-18,Alta,Aberto,API Clientes,Sprint 5,Ana,56,Baixa,1,Homologação,Frontend,Sim
4629,2025-01-20,2025-01-23,Média,Aberto,API Clientes,Sprint 12,João,89,Média,2,Homologação,Backend,Sim
4630,2024-12-12,2024-12-17,Crítica,Aberto,Pagamento,Sprint 12,Fernanda,120,Baixa,1,Homologação,Frontend,Sim
4631,2024-11-05,2024-11-07,Média,Aberto,Dashboard,Sprint 9,Fernanda,51,Alta,3,Homologação,Backend,Não
4632,2025-07-26,2025-07-26,Crítica,Aberto,Dashboard,Sprint 7,Rafael,17,Média,2,Homologação,API,Sim
4633,2025-07-11,2025-07-14,Média,Fechado,Relatórios,Sprint 1,João,84,Baixa,1,Produção,Backend,Não
4634,2025-07-15,2025-07-15,Média,Fechado,Login,Sprint 4,Fernanda,5,Alta,3,Produção,API,Não
4635,2025-11-19,2025-11-20,Média,Aberto,Mobile App,Sprint 1,Rafael,29,Baixa,1,Homologação,Backend,Não
4636,2026-03-23,2026-03-25,Alta,Fechado,Mobile App,Sprint 1,Fernanda,56,Média,2,Produção,API,Sim
4637,2024-05-23,2024-05-24,Baixa,Fechado,Relatórios,Sprint 5,Ana,36,Baixa,1,Homologação,Frontend,Sim
4638,2024-08-23,2024-08-25,Crítica,Aberto,API Clientes,Sprint 9,Juliana,65,Alta,3,Produção,Backend,Sim
4639,2026-01-18,2026-01-19,Baixa,Fechado,API Clientes,Sprint 4,Ana,31,Alta,3,Produção,Frontend,Não
4640,2025-02-24,2025-02-28,Crítica,Fechado,Dashboard,Sprint 6,Rafael,100,Média,2,Homologação,Frontend,Não
4641,2025-06-24,2025-06-24,Baixa,Aberto,API Clientes,Sprint 1,Juliana,15,Média,2,Homologação,API,Não
4642,2025-10-16,2025-10-18,Alta,Aberto,Relatórios,Sprint 6,Carlos,64,Baixa,1,Homologação,API,Não
4643,2025-12-02,2025-12-06,Alta,Aberto,Pagamento,Sprint 4,Fernanda,114,Média,2,Homologação,API,Sim
4644,2025-05-27,2025-06-01,Crítica,Aberto,API Clientes,Sprint 4,Fernanda,120,Média,2,Homologação,Frontend,Sim
4645,2025-11-14,2025-11-16,Média,Fechado,Mobile App,Sprint 6,Carlos,50,Alta,3,Homologação,Frontend,Não
4646,2024-09-24,2024-09-28,Crítica,Fechado,Login,Sprint 10,Ana,103,Alta,3,Homologação,API,Não
4647,2026-03-07,2026-03-10,Média,Aberto,Pagamento,Sprint 8,Rafael,76,Média,2,Produção,Backend,Não
4648,2024-07-20,2024-07-24,Baixa,Aberto,Relatórios,Sprint 8,João,104,Média,2,Produção,Frontend,Sim
4649,2025-07-18,2025-07-19,Baixa,Fechado,Dashboard,Sprint 11,João,35,Média,2,Produção,Backend,Sim
4650,2024-05-08,2024-05-11,Alta,Aberto,Pagamento,Sprint 3,Ana,90,Média,2,Homologação,Backend,Sim
4651,2025-05-10,2025-05-13,Baixa,Aberto,Login,Sprint 5,Marcos,95,Alta,3,Produção,Frontend,Não
4652,2025-03-03,2025-03-03,Alta,Aberto,Relatórios,Sprint 10,Juliana,10,Alta,3,Homologação,Frontend,Não
4653,2025-10-01,2025-10-05,Baixa,Aberto,API Clientes,Sprint 9,Carlos,99,Média,2,Homologação,API,Sim
4654,2025-11-23,2025-11-23,Baixa,Aberto,Dashboard,Sprint 9,Marcos,2,Alta,3,Produção,Backend,Sim
4655,2025-02-08,2025-02-10,Alta,Aberto,Pagamento,Sprint 4,Fernanda,70,Baixa,1,Produção,Backend,Sim
4656,2025-01-09,2025-01-11,Baixa,Aberto,Dashboard,Sprint 7,Juliana,71,Alta,3,Produção,Backend,Não
4657,2024-08-19,2024-08-23,Baixa,Aberto,Login,Sprint 4,Carlos,104,Alta,3,Produção,Backend,Não
4658,2025-09-17,2025-09-20,Crítica,Aberto,Pagamento,Sprint 11,Carlos,73,Média,2,Produção,Backend,Não
4659,2026-02-11,2026-02-13,Alta,Aberto,Relatórios,Sprint 2,Ana,58,Média,2,Homologação,API,Sim
4660,2025-12-04,2025-12-06,Baixa,Fechado,Dashboard,Sprint 10,Marcos,51,Baixa,1,Homologação,API,Não
4661,2024-10-20,2024-10-23,Média,Fechado,Login,Sprint 10,Ana,77,Baixa,1,Produção,Frontend,Sim
4662,2025-08-09,2025-08-09,Alta,Fechado,Dashboard,Sprint 7,Juliana,11,Alta,3,Homologação,Backend,Sim
4663,2025-11-16,2025-11-20,Crítica,Fechado,API Clientes,Sprint 9,Juliana,98,Média,2,Produção,Frontend,Sim
4664,2025-12-30,2025-12-31,Alta,Aberto,Dashboard,Sprint 4,Marcos,37,Alta,3,Homologação,Backend,Sim
4665,2024-08-27,2024-08-29,Alta,Aberto,Relatórios,Sprint 7,Ana,51,Média,2,Homologação,Frontend,Sim
4666,2025-10-28,2025-11-01,Média,Aberto,API Clientes,Sprint 3,Fernanda,99,Baixa,1,Homologação,Backend,Não
4667,2024-08-01,2024-08-01,Crítica,Aberto,Pagamento,Sprint 11,Rafael,13,Baixa,1,Homologação,Backend,Não
4668,2024-05-31,2024-06-01,Crítica,Aberto,Relatórios,Sprint 12,Carlos,33,Média,2,Homologação,API,Sim
4669,2025-07-23,2025-07-26,Alta,Aberto,Relatórios,Sprint 4,Fernanda,74,Baixa,1,Homologação,API,Não
4670,2025-04-03,2025-04-07,Crítica,Fechado,Relatórios,Sprint 9,Marcos,108,Baixa,1,Produção,API,Sim
4671,2025-03-22,2025-03-22,Crítica,Fechado,API Clientes,Sprint 10,Ana,2,Média,2,Produção,Backend,Não
4672,2024-10-22,2024-10-26,Crítica,Fechado,Mobile App,Sprint 3,Ana,104,Baixa,1,Produção,Backend,Sim
4673,2024-05-11,2024-05-11,Crítica,Fechado,Pagamento,Sprint 5,Carlos,11,Baixa,1,Produção,API,Não
4674,2025-06-18,2025-06-19,Crítica,Aberto,Pagamento,Sprint 3,Marcos,44,Alta,3,Produção,Frontend,Não
4675,2026-02-08,2026-02-10,Baixa,Fechado,Pagamento,Sprint 10,Fernanda,64,Baixa,1,Homologação,Frontend,Sim
4676,2026-05-05,2026-05-09,Alta,Fechado,API Clientes,Sprint 4,Rafael,96,Média,2,Homologação,API,Sim
4677,2025-10-05,2025-10-06,Alta,Aberto,Relatórios,Sprint 2,Carlos,36,Baixa,1,Produção,Frontend,Sim
4678,2025-04-29,2025-05-02,Baixa,Fechado,Mobile App,Sprint 12,João,95,Alta,3,Homologação,API,Sim
4679,2025-10-26,2025-10-30,Crítica,Fechado,Mobile App,Sprint 5,João,114,Média,2,Homologação,API,Sim
4680,2025-07-26,2025-07-30,Baixa,Aberto,Mobile App,Sprint 1,Fernanda,97,Baixa,1,Produção,API,Sim
4681,2024-09-19,2024-09-21,Média,Fechado,Relatórios,Sprint 3,João,66,Média,2,Produção,Frontend,Não
4682,2024-08-12,2024-08-14,Crítica,Fechado,Mobile App,Sprint 4,Ana,61,Alta,3,Homologação,Frontend,Sim
4683,2025-03-07,2025-03-08,Média,Aberto,Pagamento,Sprint 5,Ana,42,Baixa,1,Homologação,Backend,Não
4684,2025-07-18,2025-07-20,Crítica,Fechado,Dashboard,Sprint 6,João,58,Baixa,1,Homologação,Frontend,Sim
4685,2025-01-11,2025-01-11,Alta,Aberto,Login,Sprint 2,Fernanda,14,Alta,3,Homologação,Backend,Sim
4686,2026-05-06,2026-05-07,Crítica,Aberto,Relatórios,Sprint 4,Marcos,30,Alta,3,Homologação,API,Não
4687,2025-03-17,2025-03-19,Alta,Aberto,Login,Sprint 12,Rafael,70,Alta,3,Homologação,Backend,Não
4688,2025-04-18,2025-04-22,Média,Fechado,Mobile App,Sprint 9,Rafael,116,Alta,3,Homologação,Backend,Não
4689,2025-12-21,2025-12-21,Média,Aberto,Relatórios,Sprint 6,Ana,8,Média,2,Produção,API,Sim
4690,2025-09-06,2025-09-06,Alta,Fechado,Login,Sprint 7,Juliana,20,Média,2,Homologação,API,Não
4691,2026-03-05,2026-03-07,Crítica,Fechado,Relatórios,Sprint 11,Rafael,53,Alta,3,Produção,API,Não
4692,2026-02-04,2026-02-05,Crítica,Aberto,Pagamento,Sprint 10,Fernanda,28,Alta,3,Homologação,API,Não
4693,2025-05-15,2025-05-19,Média,Aberto,Login,Sprint 12,Marcos,101,Alta,3,Homologação,API,Não
4694,2025-06-27,2025-06-27,Alta,Aberto,Login,Sprint 10,Fernanda,23,Baixa,1,Homologação,Frontend,Não
4695,2026-04-16,2026-04-18,Crítica,Aberto,API Clientes,Sprint 11,Ana,63,Alta,3,Homologação,Backend,Não
4696,2025-09-03,2025-09-07,Crítica,Fechado,Relatórios,Sprint 2,Juliana,99,Alta,3,Homologação,API,Sim
4697,2025-12-18,2025-12-22,Baixa,Aberto,Relatórios,Sprint 12,Juliana,104,Baixa,1,Produção,Frontend,Sim
4698,2024-12-06,2024-12-06,Alta,Aberto,Relatórios,Sprint 7,Juliana,13,Alta,3,Homologação,API,Sim
4699,2025-12-07,2025-12-09,Alta,Aberto,Dashboard,Sprint 8,Fernanda,51,Baixa,1,Homologação,Frontend,Não
4700,2025-08-09,2025-08-13,Baixa,Fechado,API Clientes,Sprint 2,Juliana,111,Alta,3,Produção,API,Sim
4701,2026-05-04,2026-05-04,Alta,Fechado,Relatórios,Sprint 12,João,1,Alta,3,Produção,Backend,Sim
4702,2025-03-11,2025-03-14,Crítica,Fechado,Mobile App,Sprint 12,Marcos,85,Baixa,1,Homologação,Backend,Não
4703,2024-06-09,2024-06-12,Média,Fechado,Relatórios,Sprint 4,Rafael,91,Alta,3,Produção,Backend,Sim
4704,2024-12-22,2024-12-24,Crítica,Aberto,Mobile App,Sprint 6,Carlos,59,Baixa,1,Produção,API,Sim
4705,2025-12-31,2026-01-04,Média,Aberto,Dashboard,Sprint 4,João,111,Média,2,Homologação,Backend,Não
4706,2025-01-26,2025-01-29,Crítica,Fechado,Pagamento,Sprint 5,Juliana,88,Média,2,Produção,Backend,Não
4707,2024-08-29,2024-08-31,Alta,Aberto,Pagamento,Sprint 11,Carlos,69,Média,2,Produção,Backend,Não
4708,2025-01-08,2025-01-11,Alta,Aberto,API Clientes,Sprint 8,Carlos,77,Baixa,1,Produção,API,Sim
4709,2024-06-24,2024-06-28,Baixa,Aberto,API Clientes,Sprint 5,João,101,Média,2,Homologação,API,Não
4710,2025-05-01,2025-05-04,Alta,Fechado,Pagamento,Sprint 12,Carlos,78,Média,2,Homologação,Frontend,Sim
4711,2024-11-07,2024-11-08,Alta,Fechado,API Clientes,Sprint 9,Juliana,38,Baixa,1,Produção,API,Sim
4712,2025-02-15,2025-02-16,Alta,Aberto,API Clientes,Sprint 10,Fernanda,28,Baixa,1,Produção,Backend,Não
4713,2025-11-08,2025-11-10,Crítica,Fechado,Pagamento,Sprint 6,Juliana,69,Média,2,Produção,Backend,Sim
4714,2025-01-26,2025-01-30,Crítica,Aberto,Relatórios,Sprint 12,Ana,96,Baixa,1,Homologação,Backend,Não
4715,2025-06-17,2025-06-18,Crítica,Aberto,Pagamento,Sprint 11,João,35,Alta,3,Produção,Backend,Sim
4716,2025-09-27,2025-09-30,Média,Aberto,Relatórios,Sprint 7,Ana,85,Média,2,Homologação,Backend,Não
4717,2025-02-25,2025-02-28,Alta,Aberto,Relatórios,Sprint 1,Marcos,90,Média,2,Homologação,Frontend,Não
4718,2025-10-09,2025-10-11,Média,Aberto,Login,Sprint 11,João,51,Média,2,Produção,Backend,Sim
4719,2024-08-24,2024-08-27,Baixa,Fechado,Mobile App,Sprint 2,João,92,Baixa,1,Homologação,Frontend,Não
4720,2024-07-05,2024-07-07,Baixa,Fechado,Relatórios,Sprint 2,Carlos,66,Média,2,Produção,API,Não
4721,2026-05-02,2026-05-06,Crítica,Aberto,Relatórios,Sprint 7,Fernanda,98,Baixa,1,Produção,Backend,Sim
4722,2024-05-12,2024-05-16,Alta,Fechado,API Clientes,Sprint 8,João,98,Alta,3,Produção,Backend,Não
4723,2024-07-01,2024-07-02,Baixa,Fechado,Login,Sprint 3,Juliana,39,Alta,3,Homologação,API,Sim
4724,2025-03-15,2025-03-16,Média,Fechado,Login,Sprint 1,Juliana,42,Média,2,Produção,API,Sim
4725,2025-06-27,2025-06-28,Baixa,Aberto,Pagamento,Sprint 7,Marcos,28,Alta,3,Produção,Backend,Não
4726,2025-10-16,2025-10-18,Média,Aberto,Pagamento,Sprint 7,Rafael,54,Baixa,1,Homologação,Frontend,Não
4727,2024-12-28,2024-12-30,Baixa,Aberto,Mobile App,Sprint 10,Carlos,64,Média,2,Homologação,Frontend,Não
4728,2024-12-27,2024-12-27,Alta,Fechado,Login,Sprint 8,João,9,Alta,3,Homologação,Backend,Sim
4729,2026-01-09,2026-01-09,Alta,Fechado,Pagamento,Sprint 12,Marcos,20,Baixa,1,Homologação,API,Não
4730,2026-05-06,2026-05-09,Crítica,Aberto,Login,Sprint 11,Ana,86,Baixa,1,Produção,API,Sim
4731,2025-03-24,2025-03-27,Média,Fechado,Pagamento,Sprint 9,Rafael,78,Baixa,1,Homologação,API,Não
4732,2025-05-20,2025-05-20,Média,Fechado,Relatórios,Sprint 11,João,14,Média,2,Homologação,Backend,Sim
4733,2025-12-05,2025-12-07,Alta,Fechado,Dashboard,Sprint 7,Fernanda,53,Alta,3,Homologação,Backend,Sim
4734,2026-04-16,2026-04-18,Média,Aberto,Login,Sprint 1,Carlos,59,Alta,3,Homologação,API,Sim
4735,2025-10-17,2025-10-19,Baixa,Fechado,Dashboard,Sprint 7,Juliana,68,Alta,3,Homologação,Backend,Sim
4736,2024-11-19,2024-11-23,Alta,Aberto,Mobile App,Sprint 1,Fernanda,96,Alta,3,Produção,Frontend,Sim
4737,2024-11-14,2024-11-17,Crítica,Fechado,Relatórios,Sprint 8,Rafael,72,Alta,3,Homologação,Backend,Não
4738,2025-10-29,2025-10-31,Média,Fechado,Relatórios,Sprint 12,Marcos,56,Baixa,1,Homologação,Backend,Sim
4739,2025-08-23,2025-08-27,Alta,Fechado,Dashboard,Sprint 4,Ana,107,Média,2,Produção,Backend,Não
4740,2025-05-22,2025-05-24,Crítica,Aberto,Pagamento,Sprint 8,Marcos,57,Média,2,Produção,Frontend,Não
4741,2024-09-29,2024-10-03,Baixa,Aberto,Dashboard,Sprint 1,Ana,118,Baixa,1,Produção,Backend,Não
4742,2024-06-21,2024-06-22,Crítica,Aberto,Dashboard,Sprint 6,Carlos,27,Alta,3,Homologação,Frontend,Sim
4743,2025-09-26,2025-09-29,Baixa,Fechado,Mobile App,Sprint 1,Fernanda,77,Média,2,Homologação,Frontend,Não
4744,2025-05-12,2025-05-12,Crítica,Fechado,Pagamento,Sprint 10,Carlos,4,Alta,3,Homologação,Backend,Não
4745,2024-08-22,2024-08-24,Crítica,Fechado,Login,Sprint 10,Marcos,58,Baixa,1,Homologação,API,Sim
4746,2025-01-27,2025-01-30,Baixa,Fechado,Dashboard,Sprint 8,Juliana,78,Alta,3,Produção,Backend,Não
4747,2025-04-14,2025-04-15,Crítica,Fechado,Relatórios,Sprint 8,Rafael,47,Baixa,1,Homologação,API,Não
4748,2024-12-18,2024-12-22,Alta,Fechado,Login,Sprint 4,Carlos,116,Alta,3,Homologação,Backend,Não
4749,2024-12-12,2024-12-16,Crítica,Aberto,API Clientes,Sprint 4,Rafael,102,Alta,3,Homologação,Frontend,Não
4750,2024-05-14,2024-05-16,Crítica,Fechado,API Clientes,Sprint 5,Ana,62,Média,2,Homologação,API,Sim
4751,2025-02-24,2025-02-24,Média,Fechado,Relatórios,Sprint 8,João,11,Baixa,1,Homologação,Backend,Sim
4752,2025-01-14,2025-01-18,Baixa,Fechado,Dashboard,Sprint 6,João,101,Alta,3,Produção,Frontend,Sim
4753,2024-10-05,2024-10-09,Baixa,Aberto,Login,Sprint 6,Marcos,105,Alta,3,Produção,Backend,Não
4754,2026-01-23,2026-01-24,Baixa,Fechado,Pagamento,Sprint 7,Fernanda,45,Alta,3,Homologação,Backend,Sim
4755,2024-07-20,2024-07-21,Baixa,Aberto,Dashboard,Sprint 5,Ana,42,Alta,3,Homologação,Backend,Sim
4756,2025-03-06,2025-03-10,Crítica,Aberto,Pagamento,Sprint 4,Marcos,111,Alta,3,Produção,Frontend,Sim
4757,2024-12-04,2024-12-08,Alta,Aberto,Pagamento,Sprint 6,Rafael,100,Média,2,Produção,API,Não
4758,2025-02-11,2025-02-14,Alta,Aberto,Relatórios,Sprint 7,Rafael,79,Média,2,Produção,API,Sim
4759,2024-10-08,2024-10-11,Baixa,Fechado,Login,Sprint 9,João,94,Alta,3,Homologação,API,Não
4760,2024-08-14,2024-08-17,Média,Fechado,Pagamento,Sprint 8,Rafael,82,Média,2,Homologação,Frontend,Sim
4761,2025-12-24,2025-12-27,Crítica,Aberto,Relatórios,Sprint 11,Rafael,76,Média,2,Produção,Backend,Não
4762,2025-01-27,2025-01-29,Crítica,Fechado,Relatórios,Sprint 6,Fernanda,53,Baixa,1,Produção,Frontend,Não
4763,2025-01-31,2025-02-01,Baixa,Fechado,Mobile App,Sprint 3,Marcos,36,Média,2,Homologação,Frontend,Sim
4764,2025-05-08,2025-05-11,Baixa,Fechado,Relatórios,Sprint 4,Juliana,88,Baixa,1,Produção,API,Sim
4765,2026-01-11,2026-01-13,Média,Fechado,Relatórios,Sprint 3,Fernanda,52,Média,2,Homologação,Backend,Sim
4766,2025-03-28,2025-03-28,Alta,Aberto,Mobile App,Sprint 6,João,3,Média,2,Homologação,Frontend,Sim
4767,2026-03-05,2026-03-07,Alta,Aberto,Relatórios,Sprint 9,Rafael,59,Média,2,Homologação,Frontend,Não
4768,2024-09-26,2024-09-30,Alta,Aberto,Mobile App,Sprint 10,Rafael,103,Alta,3,Homologação,API,Sim
4769,2025-12-28,2025-12-30,Alta,Aberto,API Clientes,Sprint 6,Juliana,65,Alta,3,Homologação,Frontend,Sim
4770,2024-10-24,2024-10-25,Crítica,Fechado,Relatórios,Sprint 11,João,47,Baixa,1,Produção,Backend,Sim
4771,2024-08-31,2024-09-04,Alta,Aberto,API Clientes,Sprint 12,Juliana,112,Alta,3,Produção,Backend,Sim
4772,2026-02-15,2026-02-19,Baixa,Fechado,Relatórios,Sprint 7,João,103,Baixa,1,Produção,Frontend,Sim
4773,2024-06-24,2024-06-26,Alta,Fechado,Relatórios,Sprint 4,Marcos,69,Baixa,1,Homologação,Frontend,Sim
4774,2026-01-26,2026-01-28,Alta,Aberto,API Clientes,Sprint 10,Rafael,62,Alta,3,Produção,Frontend,Não
4775,2025-09-29,2025-10-02,Média,Fechado,Login,Sprint 4,João,93,Alta,3,Produção,Backend,Sim
4776,2024-10-17,2024-10-17,Média,Aberto,Relatórios,Sprint 6,Marcos,1,Média,2,Produção,Frontend,Não
